date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:09:08	28344/28344	------	200	untouched ('OK')	text/html	etag:W/%226eb8-R/bM4AD1DCTneoNCPRcKgsMjhjM%22	https://bigfontblog.azurewebsites.net/social-skills-for-software-developers/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/social-skills-for-software-developers/index.html	(from https://bigfontblog.azurewebsites.net/starting-with-wsl-2/)
02:09:08	1154167/1154167	------	200	untouched ('')	image/jpeg	etag:W/%22119c77-1700bf65417%22	https://bigfontblog.azurewebsites.net/content/images/2020/02/WIN_20200203_08_47_27_Pro.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2020/02/WIN_20200203_08_47_27_Pro.jpg	(from https://bigfontblog.azurewebsites.net/starting-with-wsl-2/)
02:09:08	20643/20643	------	200	untouched ('OK')	text/html	etag:W/%2250a3-B/c/2XHfd3qrKSJzb6tD8YBNdNc%22	https://bigfontblog.azurewebsites.net/serve-php-files-from-the-command-line-in-windows/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/serve-php-files-from-the-command-line-in-windows/index.html	(from https://bigfontblog.azurewebsites.net/starting-with-wsl-2/)
02:09:08	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:09%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2019/09/Capture.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2019/09/Capture.36.delayed	(from https://bigfontblog.azurewebsites.net/to-pieces-of-incredibly-useful-and-free-screen-capture-software/)
02:09:08	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:09%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2019/09/garden-P1014288.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2019/09/garden-P1014288.37.delayed	(from https://bigfontblog.azurewebsites.net/to-pieces-of-incredibly-useful-and-free-screen-capture-software/)
02:09:08	25513/25513	------	200	untouched ('OK')	text/html	etag:W/%2263a9-S25gvI3/YxL4MCrpwNxLv4cebhc%22	https://bigfontblog.azurewebsites.net/things-we-have-personally-done-about-the-climate-crisis-that-help-with-mitigation-adaptation-and-shifting-the-paradigm/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/things-we-have-personally-done-about-the-climate-crisis-that-help-with-mitigation-adaptation-and-shifting-the-paradigm/index.html	(from https://bigfontblog.azurewebsites.net/to-pieces-of-incredibly-useful-and-free-screen-capture-software/)
02:09:08	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:10%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2019/09/WIN_20190913_14_31_37_Pro--3-.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2019/09/WIN_20190913_14_31_37_Pro--3-.39.delayed	(from https://bigfontblog.azurewebsites.net/to-pieces-of-incredibly-useful-and-free-screen-capture-software/)
02:09:08	1892781/1892781	------	200	untouched ('')	image/jpeg	etag:W/%221ce1ad-16d640249f8%22	https://bigfontblog.azurewebsites.net/content/images/2019/09/garden-P1014288.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2019/09/garden-P1014288.jpg	(from https://bigfontblog.azurewebsites.net/to-pieces-of-incredibly-useful-and-free-screen-capture-software/)
02:09:08	26552/26552	------	200	untouched ('OK')	text/html	etag:W/%2267b8-8osrBVYiwYP5marHVUpR+s4+8sI%22	https://bigfontblog.azurewebsites.net/how-is-it-possible-that-the-default-implementations-of-haskells-bifunctor-first-and-second-compose/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/how-is-it-possible-that-the-default-implementations-of-haskells-bifunctor-first-and-second-compose/index.html	(from https://bigfontblog.azurewebsites.net/to-pieces-of-incredibly-useful-and-free-screen-capture-software/)
02:09:08	255610/255610	------	200	untouched ('')	image/jpeg	etag:W/%223e67a-16d2c8c4713%22	https://bigfontblog.azurewebsites.net/content/images/2019/09/WIN_20190913_14_31_37_Pro--3-.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2019/09/WIN_20190913_14_31_37_Pro--3-.jpg	(from https://bigfontblog.azurewebsites.net/to-pieces-of-incredibly-useful-and-free-screen-capture-software/)
02:09:09	22202/22202	------	200	untouched ('OK')	text/html	etag:W/%2256ba-z9PWs6K/QfKJ18PyeWeLKJjDU+g%22	https://bigfontblog.azurewebsites.net/taghelper-structure/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/taghelper-structure/index.html	(from https://bigfontblog.azurewebsites.net/dotnet-watch-run-usage-examples/)
02:09:09	20315/20315	------	200	untouched ('OK')	text/html	etag:W/%224f5b-BOQA02xgRxm57SORwPGGem69d0c%22	https://bigfontblog.azurewebsites.net/some-questions-from-a-bcit-ssd-program-grad/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/some-questions-from-a-bcit-ssd-program-grad/index.html	(from https://bigfontblog.azurewebsites.net/dotnet-watch-run-usage-examples/)
02:09:09	17000/17000	------	200	untouched ('OK')	text/html	etag:W/%224268-8CvOUfrBGA7PmCDhRjrIo5bRd2Q%22	https://bigfontblog.azurewebsites.net/interactive-net-experiences-online/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/interactive-net-experiences-online/index.html	(from https://bigfontblog.azurewebsites.net/dotnet-restore-without-an-internet-connection/)
02:09:09	14041/14041	------	200	untouched ('OK')	text/html	etag:W/%2236d9-EnCtDDCGXxE/E+wFCKPLEokl8/Q%22	https://bigfontblog.azurewebsites.net/tag/dotnet/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/dotnet/index.html	(from https://bigfontblog.azurewebsites.net/net-core-what-do-all-the-versions-mean/)
02:09:09	20342/20342	------	200	untouched ('OK')	text/html	etag:W/%224f76-GzhNjkrzCPAiGgc6xQSZPSUbW7I%22	https://bigfontblog.azurewebsites.net/local-functions-as-explanatory-variables/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/local-functions-as-explanatory-variables/index.html	(from https://bigfontblog.azurewebsites.net/net-core-what-do-all-the-versions-mean/)
02:09:09	20142/20142	------	200	untouched ('OK')	text/html	etag:W/%224eae-4rb44OORZWcgoyMI5OjswF157jA%22	https://bigfontblog.azurewebsites.net/using-the-linux-subsystem-on-windows-10/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/using-the-linux-subsystem-on-windows-10/index.html	(from https://bigfontblog.azurewebsites.net/net-core-what-do-all-the-versions-mean/)
02:09:09	19470/19470	------	200	untouched ('OK')	text/html	etag:W/%224c0e-iN47y3rSL7Yn6SfiMyWSq19BCnc%22	https://bigfontblog.azurewebsites.net/high-level-notes-on-azure-arm-templates/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/high-level-notes-on-azure-arm-templates/index.html	(from https://bigfontblog.azurewebsites.net/net-core-what-do-all-the-versions-mean/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:13%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2020/10/DSCF1105-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2020/10/DSCF1105-small.3b.delayed	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:14%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2019/06/pexels-photo-710796.jpeg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2019/06/pexels-photo-710796.3d.delayed	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	90787/90787	------	200	untouched ('')	image/jpeg	etag:W/%22162a3-17570785752%22	https://bigfontblog.azurewebsites.net/content/images/2020/10/DSCF1105-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2020/10/DSCF1105-small.jpg	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	27224/27224	------	200	untouched ('OK')	text/html	etag:W/%226a58-ED93IdKx01EhbNkoW/uOGu4Hl/Q%22	https://bigfontblog.azurewebsites.net/some-points-and-quotes-in-favor-of-trunk-based-development-taken-from-books-blogs-blikis/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/some-points-and-quotes-in-favor-of-trunk-based-development-taken-from-books-blogs-blikis/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:16%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2019/06/butler-993392_1920.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2019/06/butler-993392_1920.3f.delayed	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	352649/352649	------	200	untouched ('')	image/jpeg	etag:W/%2256189-16b9afed380%22	https://bigfontblog.azurewebsites.net/content/images/2019/06/pexels-photo-710796.jpeg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2019/06/pexels-photo-710796.jpg	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	31413/31413	------	200	untouched ('OK')	text/html	etag:W/%227ab5-Fz9V7z8O0/w2DCFdvr1MhLe4NV0%22	https://bigfontblog.azurewebsites.net/at-what-point-does-a-professional-software-developer-need-to-say-no-instead-of-continuing-to-do-what-the-client-requires/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/at-what-point-does-a-professional-software-developer-need-to-say-no-instead-of-continuing-to-do-what-the-client-requires/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:17%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2019/06/my-standards.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2019/06/my-standards.41.delayed	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	298605/298605	------	200	untouched ('')	image/jpeg	etag:W/%2248e6d-16b3883f320%22	https://bigfontblog.azurewebsites.net/content/images/2019/06/butler-993392_1920.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2019/06/butler-993392_1920.jpg	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	25879/25879	------	200	untouched ('OK')	text/html	etag:W/%226517-TaMxZgyYb8WJNYr4vTUKNgl+LYE%22	https://bigfontblog.azurewebsites.net/a-short-guide-on-how-to-write-helpful-code-comments-written-by-someone-who-is-skeptical-of-the-value-of-code-comments/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/a-short-guide-on-how-to-write-helpful-code-comments-written-by-someone-who-is-skeptical-of-the-value-of-code-comments/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:18%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2019/05/ratchet-long.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2019/05/ratchet-long.43.delayed	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	78514/78514	------	200	untouched ('')	image/jpeg	etag:W/%22132b2-16b2f1edc00%22	https://bigfontblog.azurewebsites.net/content/images/2019/06/my-standards.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2019/06/my-standards.jpg	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	23159/23159	------	200	untouched ('OK')	text/html	etag:W/%225a77-5W0fbaLHzgshqJkmC5p6fmFhsik%22	https://bigfontblog.azurewebsites.net/hypermedia-as-the-engine-of-application-state-hateoas/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/hypermedia-as-the-engine-of-application-state-hateoas/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	22793/22793	------	200	untouched ('OK')	text/html	etag:W/%225909-8KbomQfZ0KeV0KsXmTTtoCtqtMo%22	https://bigfontblog.azurewebsites.net/a-spreadsheet-with-a-priority-queue-might-be-the-least-expensive-and-most-effective-way-to-build-software-rapidly/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/a-spreadsheet-with-a-priority-queue-might-be-the-least-expensive-and-most-effective-way-to-build-software-rapidly/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:20%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2018/08/europa-1185800_1920.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2018/08/europa-1185800_1920.45.delayed	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	571875/571875	------	200	untouched ('')	image/jpeg	etag:W/%228b9e3-16b00c5a000%22	https://bigfontblog.azurewebsites.net/content/images/2019/05/ratchet-long.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2019/05/ratchet-long.jpg	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	24136/24136	------	200	untouched ('OK')	text/html	etag:W/%225e48-t51g93haLGWlkgR0ZQ7q7ZA+TnI%22	https://bigfontblog.azurewebsites.net/filter-undefined-and-null-values-from-an-array-while-still-satisfying-typescripts-strict-mode/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/filter-undefined-and-null-values-from-an-array-while-still-satisfying-typescripts-strict-mode/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	23207/23207	------	200	untouched ('OK')	text/html	etag:W/%225aa7-et7TEexBCWB5AJKPvmOLebnvkvc%22	https://bigfontblog.azurewebsites.net/notes-on-joel-spolskys-blog-post-on-character-encodings/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/notes-on-joel-spolskys-blog-post-on-character-encodings/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	21215/21215	------	200	untouched ('OK')	text/html	etag:W/%2252df-50n2TUyx9ebtPz/agZ8A50k7GxY%22	https://bigfontblog.azurewebsites.net/pair-documenting-might-produce-higher-quality-documentation/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/pair-documenting-might-produce-higher-quality-documentation/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:21%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2017/07/skydiving.jpeg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2017/07/skydiving.47.delayed	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	20211/20211	------	200	untouched ('OK')	text/html	etag:W/%224ef3-HmIH/EKebgWkraTQ85UVlHJU/rQ%22	https://bigfontblog.azurewebsites.net/typescript-constructor-parameters/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/typescript-constructor-parameters/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	20627/20627	------	200	untouched ('OK')	text/html	etag:W/%225093-aBkBAD1OeFy4hJ2zgP6EMeibsM8%22	https://bigfontblog.azurewebsites.net/searching-with-git/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/searching-with-git/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	27787/27787	------	200	untouched ('OK')	text/html	etag:W/%226c8b-G5EnKqo+ahG/kwIkbXu7omAcUqI%22	https://bigfontblog.azurewebsites.net/architecting-large-scale-systems/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/architecting-large-scale-systems/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	663846/663846	------	200	untouched ('')	image/jpeg	etag:W/%22a2126-165080f38e0%22	https://bigfontblog.azurewebsites.net/content/images/2018/08/europa-1185800_1920.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2018/08/europa-1185800_1920.jpg	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:22%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2017/01/bench-in-the-forest.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2017/01/bench-in-the-forest.49.delayed	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	22294/22294	------	200	untouched ('OK')	text/html	etag:W/%225716-F3B1aawX5I1tvTTVTN34bz8+oM4%22	https://bigfontblog.azurewebsites.net/software-testing-strategies/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/software-testing-strategies/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	19428/19428	------	200	untouched ('OK')	text/html	etag:W/%224be4-dnsFyy86SaJ1l81c8CZ1V+RxKRE%22	https://bigfontblog.azurewebsites.net/the-classic-mistake-of-keeping-a-throwaway-prototype/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/the-classic-mistake-of-keeping-a-throwaway-prototype/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	27320/27320	------	200	untouched ('OK')	text/html	etag:W/%226ab8-R7E0yhuSSKr4XoxyJbXmmpmKZ60%22	https://bigfontblog.azurewebsites.net/how-to-name-boolean-returning-functions-and-methods/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/how-to-name-boolean-returning-functions-and-methods/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	95162/95162	------	200	untouched ('')	image/jpeg	etag:W/%22173ba-15d8374dba0%22	https://bigfontblog.azurewebsites.net/content/images/2017/07/skydiving.jpeg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2017/07/skydiving.jpg	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	23444/23444	------	200	untouched ('OK')	text/html	etag:W/%225b94-QybLRiJIqFCnJg3VMfleYBtiS+A%22	https://bigfontblog.azurewebsites.net/some-career-related-ultimate-goals-for-2017/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/some-career-related-ultimate-goals-for-2017/index.html	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	1479848/1479848	------	200	untouched ('')	image/jpeg	etag:W/%221694a8-159a5c75060%22	https://bigfontblog.azurewebsites.net/content/images/2017/01/bench-in-the-forest.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2017/01/bench-in-the-forest.jpg	(from https://bigfontblog.azurewebsites.net/tag/software-development/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:24%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2020/10/DSCF1105-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2020/10/DSCF1105-small.4b.delayed	(from https://bigfontblog.azurewebsites.net/when-using-typescript-and-streams/)
02:09:09	27002/27002	------	200	untouched ('OK')	text/html	etag:W/%22697a-fkoFQ3EuJdNVYKfqwTGDXojd37w%22	https://bigfontblog.azurewebsites.net/tag/typescript/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/typescript/index.html	(from https://bigfontblog.azurewebsites.net/when-using-typescript-and-streams/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:24%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2020/11/aug-2020-new-compost-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2020/11/aug-2020-new-compost-small.4c.delayed	(from https://bigfontblog.azurewebsites.net/when-using-typescript-and-streams/)
02:09:09	23270/23270	------	200	untouched ('OK')	text/html	etag:W/%225ae6-PBNw4BoX6PwBWYRLZt/fIfbYd0c%22	https://bigfontblog.azurewebsites.net/what-does-keyof-t-do-at-the-end-of-a-type-declaration/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/what-does-keyof-t-do-at-the-end-of-a-type-declaration/index.html	(from https://bigfontblog.azurewebsites.net/when-using-typescript-and-streams/)
02:09:09	21396/21396	------	200	untouched ('OK')	text/html	etag:W/%225394-NkKCw8QhqCtR72fh6lg4ncc3cq0%22	https://bigfontblog.azurewebsites.net/data-transfer-object-wrapper/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/data-transfer-object-wrapper/index.html	(from https://bigfontblog.azurewebsites.net/when-using-typescript-and-streams/)
02:09:09	28886/28886	------	200	untouched ('OK')	text/html	etag:W/%2270d6-gz73fmlX1sX4GXjt916aGMG7mv8%22	https://bigfontblog.azurewebsites.net/finding-an-a-employer/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/finding-an-a-employer/index.html	(from https://bigfontblog.azurewebsites.net/when-using-typescript-and-streams/)
02:09:09	103584/103584	------	200	untouched ('')	image/jpeg	etag:W/%22194a0-175de7276ae%22	https://bigfontblog.azurewebsites.net/content/images/2020/11/aug-2020-new-compost-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2020/11/aug-2020-new-compost-small.jpg	(from https://bigfontblog.azurewebsites.net/when-using-typescript-and-streams/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:27%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2020/10/outdoor-office-home-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2020/10/outdoor-office-home-small.4e.delayed	(from https://bigfontblog.azurewebsites.net/when-using-typescript-and-streams/)
02:09:09	44772/44772	------	200	untouched ('OK')	text/html	etag:W/%22aee4-L81B15GelNl4uqSLK1nTJ1r1GQ0%22	https://bigfontblog.azurewebsites.net/my-answers-to-common-interview-questions/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/my-answers-to-common-interview-questions/index.html	(from https://bigfontblog.azurewebsites.net/when-using-typescript-and-streams/)
02:09:09	177545/177545	------	200	untouched ('')	image/jpeg	etag:W/%222b589-1757027225b%22	https://bigfontblog.azurewebsites.net/content/images/2020/10/outdoor-office-home-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2020/10/outdoor-office-home-small.jpg	(from https://bigfontblog.azurewebsites.net/when-using-typescript-and-streams/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:28%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2019/12/image-8.png	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2019/12/image-8.50.delayed	(from https://bigfontblog.azurewebsites.net/parse-jest-json-test-output-with-jq/)
02:09:09	19233/19233	------	200	untouched ('OK')	text/html	etag:W/%224b21-aWYBATpDfFYfiS4U2MnsoQ6DQUc%22	https://bigfontblog.azurewebsites.net/vscode-markdown-highlighting-in-js-comments/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/vscode-markdown-highlighting-in-js-comments/index.html	(from https://bigfontblog.azurewebsites.net/parse-jest-json-test-output-with-jq/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:29%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2019/11/1024px-Bull_moose_growing_new_antlers_and_shedding_fur.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2019/11/1024px-Bull_moose_growing_new_antlers_and_shedding_fur.52.delayed	(from https://bigfontblog.azurewebsites.net/parse-jest-json-test-output-with-jq/)
02:09:09	3094/3094	------	200	untouched ('')	image/png	etag:W/%22c16-16ed7146402%22	https://bigfontblog.azurewebsites.net/content/images/2019/12/image-8.png	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2019/12/image-8.png	(from https://bigfontblog.azurewebsites.net/parse-jest-json-test-output-with-jq/)
02:09:09	198666/198666	------	200	untouched ('')	image/jpeg	etag:W/%223080a-16e72193ad5%22	https://bigfontblog.azurewebsites.net/content/images/2019/11/1024px-Bull_moose_growing_new_antlers_and_shedding_fur.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2019/11/1024px-Bull_moose_growing_new_antlers_and_shedding_fur.jpg	(from https://bigfontblog.azurewebsites.net/parse-jest-json-test-output-with-jq/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:33%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2017/09/desk.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2017/09/desk.54.delayed	(from https://bigfontblog.azurewebsites.net/tag/soft-skills/)
02:09:09	778170/778170	------	200	untouched ('')	image/jpeg	etag:W/%22bdfba-15e798b35c0%22	https://bigfontblog.azurewebsites.net/content/images/2017/09/desk.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2017/09/desk.jpg	(from https://bigfontblog.azurewebsites.net/tag/soft-skills/)
02:09:09	10110/10110	------	200	untouched ('OK')	text/html	etag:W/%22277e-LWDbzBVSGx2Ybfk1Gnfw2eLHrys%22	https://bigfontblog.azurewebsites.net/tag/software-dev/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/software-dev/index.html	(from https://bigfontblog.azurewebsites.net/what-if-the-team-makes-a-bad-decision-despite-advice-to-the-contrary/)
02:09:09	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:06:35%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2017/09/garden.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2017/09/garden.57.delayed	(from https://bigfontblog.azurewebsites.net/seven-magic-tricks-for-a-successful-software-development-career/)
